disorder_id,orpha_code,name,disorder_type,disorder_group,expert_link,age_of_onset,type_of_inheritance
11959,90068,Cocaine intoxication,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90068,All ages,Not applicable
11953,90062,Acute liver failure,Clinical syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90062,Adolescent|Adult|Childhood|Elderly|Infancy,Not applicable
27251,519388,Autosomal recessive anterior segment dysgenesis,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=519388,Adolescent|Adult|Childhood,Autosomal recessive
11955,90064,Acute peripheral arterial occlusion,Particular clinical situation in a disease or syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90064,All ages,Not applicable
11964,90073,Hepatitis B reinfection following liver transplantation,Particular clinical situation in a disease or syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90073,All ages,Not applicable
11967,90076,Partial deep dermal and full thickness burns,Particular clinical situation in a disease or syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90076,All ages,Not applicable
11960,90069,Systemic monochloroacetate poisoning,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90069,All ages,
11941,90050,Retinopathy of prematurity,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90050,Infancy|Neonatal,Not applicable
11940,90045,Hereditary folate malabsorption,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90045,Infancy|Neonatal,Autosomal recessive
11943,90052,Recurrent hepatitis C virus induced liver disease in liver transplant recipients,Particular clinical situation in a disease or syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90052,All ages,Not applicable
11942,90051,Sepsis in premature infants,Particular clinical situation in a disease or syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90051,Neonatal,Not applicable
11937,90041,Gaisböck syndrome,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90041,Adult,
11936,90039,Hemoglobin D disease,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90039,Childhood,
11939,90044,Familial pseudohyperkalemia,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90044,All ages,Autosomal dominant
11938,90042,Primary familial polycythemia,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90042,All ages,Autosomal dominant
11949,90058,Spinal cord injury,Particular clinical situation in a disease or syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90058,All ages,Not applicable
11951,90060,Diffuse alveolar hemorrhage,Clinical syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90060,Adolescent|Adult|Childhood|Elderly|Infancy,Not applicable
11950,90059,Sudden sensorineural hearing loss,Particular clinical situation in a disease or syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90059,All ages,Not applicable
11944,90053,Complications after hematopoietic stem cell transplantation,Particular clinical situation in a disease or syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90053,All ages,Not applicable
11947,90056,Moderate and severe traumatic brain injury,Particular clinical situation in a disease or syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90056,All ages,Not applicable
11926,90024,"Deafness with labyrinthine aplasia, microtia, and microdontia",Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90024,Infancy|Neonatal,Autosomal recessive
11925,90023,Primary immunodeficiency syndrome due to P14/LAMTOR2 deficiency,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90023,Infancy|Neonatal,Autosomal recessive
11921,90003,Inflammatory pseudotumor of the liver,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90003,All ages,Not applicable
11934,90037,Drug-induced autoimmune hemolytic anemia,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90037,All ages,Multigenic/multifactorial
11935,90038,Shiga toxin-associated hemolytic uremic syndrome,Clinical subtype,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90038,All ages,Not applicable
11932,90035,Paroxysmal cold hemoglobinuria,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90035,Childhood,Multigenic/multifactorial
11933,90036,Mixed-type autoimmune hemolytic anemia,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90036,All ages,Multigenic/multifactorial
11930,90031,Non-spherocytic hemolytic anemia due to hexokinase deficiency,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90031,Infancy,Autosomal recessive
11931,90033,"Autoimmune hemolytic anemia, warm type",Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90033,All ages,Multigenic/multifactorial
11928,90026,Primary erythromelalgia,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90026,All ages,Autosomal dominant
11929,90030,Hemolytic anemia due to glutathione reductase deficiency,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90030,No data available,Autosomal recessive
11911,89936,X-linked hypophosphatemia,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=89936,Childhood|Infancy,X-linked dominant
11909,89844,"Lissencephaly syndrome, Norman-Roberts type",Clinical subtype,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=89844,Infancy|Neonatal,Autosomal recessive
11908,89843,Dystrophic epidermolysis bullosa pruriginosa,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=89843,Childhood,Autosomal dominant|Autosomal recessive
11907,89842,"Autosomal recessive generalized dystrophic epidermolysis bullosa, intermediate form",Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=89842,Neonatal,Autosomal recessive
11919,90001,X-linked cone dysfunction syndrome with myopia,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90001,Childhood,X-linked recessive
11918,90000,Erythema elevatum diutinum,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90000,All ages,Unknown
11913,89938,Bartter syndrome type 4,Clinical subtype,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=89938,Antenatal,Autosomal recessive
11912,89937,Autosomal dominant hypophosphatemic rickets,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=89937,Adolescent|Adult|Childhood|Infancy,Autosomal dominant
12018,90340,Blau syndrome,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90340,Infancy|Neonatal,Autosomal dominant|Not applicable
12020,90342,Xeroderma pigmentosum variant,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90342,Adolescent|Adult,Autosomal recessive
12024,90348,Autosomal dominant cutis laxa,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90348,Infancy|Neonatal,Autosomal dominant
12025,90349,Autosomal recessive cutis laxa type 1,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90349,Infancy|Neonatal,Autosomal recessive
12026,90350,Autosomal recessive cutis laxa type 2,Clinical group,Group of disorders,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90350,Infancy|Neonatal,Autosomal recessive
12028,90354,Brittle cornea syndrome,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90354,Infancy|Neonatal,Autosomal recessive
12030,90362,Primary intestinal lymphangiectasia,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90362,All ages,
12031,90363,Secondary intestinal lymphangiectasia,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90363,Adult|Elderly,
12000,90289,Localized scleroderma,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90289,All ages,Not applicable
12003,90301,Acanthosis nigricans-insulin resistance-muscle cramps-acral enlargement syndrome,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90301,Adult,
12002,90291,Systemic sclerosis,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90291,Adult,Multigenic/multifactorial|Not applicable
12005,90308,Klippel-Trénaunay syndrome,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90308,Infancy|Neonatal,Multigenic/multifactorial|Not applicable
12004,90307,Parkes Weber syndrome,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90307,Infancy|Neonatal,Autosomal dominant|Not applicable
12009,90322,Cockayne syndrome type 2,Clinical subtype,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90322,Antenatal|Infancy|Neonatal,Autosomal recessive
12008,90321,Cockayne syndrome type 1,Clinical subtype,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90321,Antenatal|Infancy|Neonatal,
12010,90324,Cockayne syndrome type 3,Clinical subtype,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90324,Antenatal|Infancy|Neonatal,
11986,90156,Centrifugal lipodystrophy,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90156,Adolescent|Adult|Childhood|Elderly|Infancy,
11987,90157,Drug-induced localized lipodystrophy,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90157,All ages,
11984,90153,Mandibuloacral dysplasia with type A lipodystrophy,Clinical subtype,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90153,Infancy|Neonatal,Autosomal recessive
11985,90154,Mandibuloacral dysplasia with type B lipodystrophy,Clinical subtype,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90154,Infancy|Neonatal,Autosomal recessive
11990,90160,Pressure-induced localized lipoatrophy,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90160,Adult|Elderly,
11988,90158,Idiopathic localized lipodystrophy,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90158,Adolescent|Adult|Childhood|Infancy,
11989,90159,Panniculitis-induced localized lipodystrophy,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90159,All ages,
11994,90280,Chilblain lupus,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90280,Adolescent|Adult|Childhood|Elderly|Infancy,Not applicable
11995,90281,Discoid lupus erythematosus,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90281,Adolescent|Adult|Childhood|Elderly,
11993,90186,Meige disease,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90186,Adolescent|Childhood,Not applicable
11998,90285,Lupus erythematosus panniculitis,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90285,Adolescent|Adult|Childhood|Elderly|Infancy,
11997,90283,Lupus erythematosus tumidus,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90283,Adolescent|Adult|Childhood|Elderly,
11971,90080,Scarring in glaucoma filtration surgical procedures,Particular clinical situation in a disease or syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90080,All ages,Not applicable
11969,90078,Invasive infections due to vancomycin-resistant enterococci,Particular clinical situation in a disease or syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90078,All ages,
11973,90103,Charcot-Marie-Tooth disease-deafness-intellectual disability syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90103,Infancy,Autosomal recessive
27140,514980,ATP13A2-related parkinsonism,Clinical group,Group of disorders,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=514980,Adolescent|Childhood,
11972,90081,AIDS wasting syndrome,Particular clinical situation in a disease or syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90081,All ages,Not applicable
11979,90118,Severe early-onset axonal neuropathy due to MFN2 deficiency,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90118,Childhood,Autosomal recessive
11978,90117,"Hereditary motor and sensory neuropathy, Okinawa type",Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90117,Adult,Autosomal dominant
11977,90114,Autosomal dominant intermediate Charcot-Marie-Tooth disease,Clinical group,Group of disorders,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90114,Adolescent|Adult|Childhood,Autosomal dominant
11981,90120,Hereditary motor and sensory neuropathy type 6,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90120,All ages,Autosomal dominant|Autosomal recessive
11980,90119,Hereditary motor and sensory neuropathy with acrodystrophy,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90119,,Autosomal recessive
27389,525677,Genetic congenital malformation of the eye with glaucoma as a major feature,Category,Group of disorders,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=525677,Neonatal,
27390,525731,Pediatric-onset Graves disease,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=525731,Adolescent|Childhood|Infancy,
27382,523000,Pediatric-onset glaucoma,Category,Group of disorders,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=523000,Adolescent|Childhood|Infancy|Neonatal,
11824,88673,Hepatocellular carcinoma,Clinical group,Group of disorders,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88673,All ages,Not applicable
11820,88644,"Autosomal recessive ataxia, Beauce type",Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88644,Adult,Autosomal recessive
11821,88659,Autosomal dominant progressive nephropathy with hypertension,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88659,Adult,Autosomal dominant
11823,88661,Amelogenesis imperfecta,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88661,Infancy|Neonatal,Autosomal dominant|Autosomal recessive|X-linked dominant
11816,88637,Hypomyelination-hypogonadotropic hypogonadism-hypodontia syndrome,Clinical subtype,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88637,Adolescent|Adult|Childhood|Infancy,Autosomal recessive
11817,88639,Neurodegeneration due to 3-hydroxyisobutyryl-CoA hydrolase deficiency,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88639,Infancy,Autosomal recessive
11818,88642,Congenital insensitivity to pain-anosmia-neuropathic arthropathy,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88642,Neonatal,Autosomal dominant|Autosomal recessive
11819,88643,Obesity-colitis-hypothyroidism-cardiac hypertrophy-developmental delay syndrome,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88643,Infancy|Neonatal,Unknown
11812,88632,Anterior segment developmental anomaly,Category,Group of disorders,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88632,Neonatal,Autosomal dominant
11814,88635,Vacuolar myopathy with sarcoplasmic reticulum protein aggregates,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88635,Adult,Autosomal dominant|Unknown
11808,88621,Ichthyosis-prematurity syndrome,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88621,Infancy|Neonatal,Autosomal recessive
11809,88628,Posterior column ataxia-retinitis pigmentosa syndrome,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88628,Childhood,Autosomal recessive
11810,88629,Tritanopia,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88629,Infancy|Neonatal,Autosomal dominant
11811,88630,Terminal osseous dysplasia-pigmentary defects syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88630,Infancy|Neonatal,X-linked dominant
11807,88620,Isolated congenital anosmia,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88620,Infancy|Neonatal,Autosomal dominant|X-linked recessive
11806,88619,Familial acute necrotizing encephalopathy,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88619,Adolescent|Adult|Childhood|Infancy,Autosomal dominant
11805,88618,S-adenosylhomocysteine hydrolase deficiency,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88618,Adolescent|Adult|Antenatal|Childhood|Infancy|Neonatal,Autosomal recessive
11804,88616,Autosomal recessive non-syndromic intellectual disability,Etiological subtype,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88616,Childhood|Infancy,Autosomal recessive
11802,87884,Non-syndromic genetic deafness,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=87884,Infancy|Neonatal,Autosomal dominant|Autosomal recessive|X-linked recessive
11801,87876,Sialidosis type 2,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=87876,Antenatal|Childhood|Infancy|Neonatal,Autosomal recessive
11800,87503,Mal de Meleda,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=87503,Childhood|Infancy,Autosomal recessive
11796,86923,"Hereditary palmoplantar keratoderma, Gamborg-Nielsen type",Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=86923,Neonatal,Autosomal recessive
11793,86920,Dermatopathia pigmentosa reticularis,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=86920,Infancy|Neonatal,Autosomal dominant
11792,86919,Keratosis palmaris et plantaris-clinodactyly syndrome,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=86919,Neonatal,Autosomal dominant
11791,86918,Diffuse palmoplantar keratoderma-acrocyanosis syndrome,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=86918,Infancy|Neonatal,Autosomal dominant
11788,86915,Lymphedema-atrial septal defects-facial changes syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=86915,Infancy|Neonatal,Autosomal recessive
27340,522077,Infantile hypotonia-oculomotor anomalies-hyperkinetic movements-developmental delay syndrome,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=522077,Infancy,
11786,86913,Myoclonic epilepsy in non-progressive encephalopathies,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=86913,Childhood|Infancy,
11787,86914,Lymphedema-cerebral arteriovenous anomaly-primary pulmonary hypertension syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=86914,Adolescent,
11784,86909,Myoclonic epilepsy of infancy,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=86909,Infancy,Autosomal recessive
11785,86911,Epilepsy with myoclonic absences,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=86911,Adolescent|Childhood|Infancy,Multigenic/multifactorial
27333,521450,LAMA5-related multisystemic syndrome,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=521450,Infancy|Neonatal,Autosomal dominant
27332,521445,Microcephaly-facial dysmorphism-ocular anomalies-multiple congenital anomalies syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=521445,Infancy|Neonatal,Autosomal dominant
27331,521438,Congenital vertebral-cardiac-renal anomalies syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=521438,Neonatal,Autosomal recessive
11778,86900,Interdigitating dendritic cell sarcoma,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=86900,Adult,
27330,521432,Congenital cataract-severe neonatal hepatopathy-global developmental delay syndrome,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=521432,Neonatal,
11779,86902,Follicular dendritic cell sarcoma,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=86902,All ages,
27329,521426,PLAA-associated neurodevelopmental disorder,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=521426,Infancy|Neonatal,
11776,86896,Histiocytic sarcoma,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=86896,Adult,
27328,521414,Autosomal dominant Charcot-Marie-Tooth disease type 2DD,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=521414,Adolescent|Adult|Childhood,Autosomal dominant
11777,86897,Langerhans cell sarcoma,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=86897,All ages,
27320,521258,Xq25 microduplication syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=521258,Childhood|Infancy,
27322,521305,Proximal myopathy with focal depletion of mitochondria,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=521305,Adolescent|Adult|Childhood,
27323,521308,Frontonasal dysplasia-bifid nose-upper limb anomalies syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=521308,Infancy|Neonatal,
27324,521390,Spastic paraplegia-intellectual disability-nystagmus-obesity syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=521390,Antenatal|Neonatal,Autosomal dominant
27326,521406,Dystonia-parkinsonism-hypermanganesemia syndrome,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=521406,Infancy,Autosomal recessive
11903,89838,Autosomal recessive generalized epidermolysis bullosa simplex,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=89838,Infancy|Neonatal,Autosomal recessive
27327,521411,Autosomal recessive axonal Charcot-Marie-Tooth disease due to copper metabolism defect,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=521411,Adolescent|Infancy,Autosomal recessive
27317,521219,Mirizzi syndrome,Clinical syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=521219,Adult|Elderly,
11881,88949,MUC1-related autosomal dominant tubulointerstitial kidney disease,Clinical subtype,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88949,Adult,Autosomal dominant
11882,88950,UMOD-related autosomal dominant tubulointerstitial kidney disease,Clinical subtype,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88950,Adolescent|Adult,Autosomal dominant
11856,88924,Autosomal dominant polycystic kidney disease type 1 with tuberous sclerosis,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88924,Adolescent|Childhood|Infancy,Autosomal dominant
11850,88918,Autosomal dominant Alport syndrome,Clinical subtype,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88918,Childhood,Autosomal dominant
11851,88919,Autosomal recessive Alport syndrome,Clinical subtype,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88919,Childhood,Autosomal recessive
11849,88917,X-linked Alport syndrome,Clinical subtype,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88917,Childhood,X-linked dominant
12199,93256,Fragile X-associated tremor/ataxia syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93256,Adult,X-linked dominant
27494,528105,Hypohidrosis-electrolyte imbalance-lacrimal gland dysfunction-ichthyosis-xerostomia syndrome,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=528105,Adolescent|Adult|Childhood,Autosomal recessive
27492,528091,Hydrops-lactic acidosis-sideroblastic anemia-multisystemic failure syndrome,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=528091,Neonatal,
27491,528084,Non-specific syndromic intellectual disability,Disease,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=528084,Childhood|Infancy,Autosomal dominant|Autosomal recessive|X-linked recessive
12205,93262,Crouzon syndrome-acanthosis nigricans syndrome,Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93262,Neonatal,Autosomal dominant|Not applicable
12203,93260,Pfeiffer syndrome type 3,Clinical subtype,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93260,Antenatal|Neonatal,Autosomal dominant|Not applicable
12202,93259,Pfeiffer syndrome type 2,Clinical subtype,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93259,Antenatal|Neonatal,Autosomal dominant|Not applicable
12201,93258,Pfeiffer syndrome type 1,Clinical subtype,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93258,Antenatal|Neonatal,Autosomal dominant|Not applicable
12214,93271,"Short rib-polydactyly syndrome, Verma-Naumoff type",Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93271,Antenatal|Neonatal,Autosomal recessive
12212,93269,"Short rib-polydactyly syndrome, Majewski type",Malformation syndrome,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93269,Antenatal|Neonatal,Autosomal recessive
